lookup_key,edge_id,hour_of_day_str,time_scope,is_fallback,edge_traversal_count,total_length_m,total_time_sec,mean_length_m,mean_traversal_time_sec,mean_speed_kph,mean_time_per_km_sec,free_flow_source
1322183507|1322190902|0@all_day,1322183507|1322190902|0,all_day,all_day,1,3,493.6546754942366,38.32019483290701,164.55155849807886,12.773398277635671,46.3765082491997,77.62550773886957,graph_travel_time
1322183507|1322197071|0@all_day,1322183507|1322197071|0,all_day,all_day,1,7,239.9546272738715,17.276733163718745,34.27923246769593,2.4681047376741065,50.0,72.0,graph_travel_time
1322183507|3931107235|0@all_day,1322183507|3931107235|0,all_day,all_day,1,11,548.0424741111175,39.45905813600046,49.822043101010685,3.587187103272769,50.0,72.0,graph_travel_time
1322183684|1322203526|0@all_day,1322183684|1322203526|0,all_day,all_day,1,9,513.2403872239979,38.97617116351424,57.02670969155532,4.330685684834915,47.405,75.94135639700454,graph_travel_time
1322183684|1322210346|0@all_day,1322183684|1322210346|0,all_day,all_day,1,29,4253.0520826882375,322.9825439864498,146.65696836855992,11.137329102981028,47.405,75.94135639700453,graph_travel_time
1322183780|1322212706|0@all_day,1322183780|1322212706|0,all_day,all_day,1,1,50.68943298921777,3.9347929727834345,50.68943298921777,3.9347929727834345,46.3765082491997,77.62550773886957,graph_travel_time
1322185761|1322190077|0@all_day,1322185761|1322190077|0,all_day,all_day,1,3,135.1025789180656,10.48740628534554,45.03419297268854,3.4958020951151796,46.3765082491997,77.62550773886957,graph_travel_time
1322185761|1322206275|0@all_day,1322185761|1322206275|0,all_day,all_day,1,10,1396.4999696657392,108.40401920261897,139.64999696657392,10.840401920261897,46.3765082491997,77.62550773886957,graph_travel_time
1322185761|1322206963|0@all_day,1322185761|1322206963|0,all_day,all_day,1,3,252.60845397816593,19.608859499185996,84.20281799272198,6.536286499728666,46.3765082491997,77.62550773886957,graph_travel_time
1322185819|1256493442|0@all_day,1322185819|1256493442|0,all_day,all_day,1,1,20.832985621284088,1.582085185879606,20.832985621284088,1.582085185879606,47.405,75.94135639700454,graph_travel_time
1322185819|1322197323|0@all_day,1322185819|1322197323|0,all_day,all_day,1,1,25.61532197364852,1.8443031821026934,25.61532197364852,1.8443031821026934,50.0,72.0,graph_travel_time
1322186064|1322197344|0@all_day,1322186064|1322197344|0,all_day,all_day,1,1,90.28902949832029,6.856671367871597,90.28902949832029,6.856671367871597,47.405,75.94135639700453,graph_travel_time
1322186064|1322206898|0@all_day,1322186064|1322206898|0,all_day,all_day,1,1,164.91794334227683,12.801839087194363,164.91794334227683,12.801839087194363,46.3765082491997,77.62550773886957,graph_travel_time
1322186888|1322206963|0@all_day,1322186888|1322206963|0,all_day,all_day,1,2,186.40433123245106,14.469730856643437,93.20216561622553,7.234865428321719,46.3765082491997,77.62550773886957,graph_travel_time
1322186893|1244321752|0@all_day,1322186893|1244321752|0,all_day,all_day,1,1,174.3370325126178,13.53300066647977,174.3370325126178,13.53300066647977,46.3765082491997,77.62550773886957,graph_travel_time
1322186893|687049224|0@all_day,1322186893|687049224|0,all_day,all_day,1,1,129.5899438559766,9.841236111834528,129.5899438559766,9.841236111834528,47.405,75.94135639700454,graph_travel_time
1322186893|687049227|0@all_day,1322186893|687049227|0,all_day,all_day,1,3,23.038114724659728,3.0,7.679371574886576,1.0,47.405,130.2189886566037,graph_travel_time
1322186960|1322183387|0@all_day,1322186960|1322183387|0,all_day,all_day,1,1,65.51620956845171,4.97538982061863,65.51620956845171,4.97538982061863,47.405,75.94135639700454,graph_travel_time
1322186962|1320285732|0@all_day,1322186962|1320285732|0,all_day,all_day,1,1,232.53813728120423,17.659261559167497,232.53813728120423,17.659261559167497,47.405,75.94135639700453,graph_travel_time
1322186975|1320289716|0@all_day,1322186975|1320289716|0,all_day,all_day,1,9,3651.963690559998,262.9413857203199,405.77374339555536,29.215709524479987,50.0,72.00000000000001,graph_travel_time
1322186975|1322197203|0@all_day,1322186975|1322197203|0,all_day,all_day,1,30,834.2159125150247,61.04651977525463,27.807197083834154,2.0348839925084876,49.194897532413215,73.17832093517535,graph_travel_time
1322187711|1322213018|0@all_day,1322187711|1322213018|0,all_day,all_day,1,13,745.0190040775601,54.519239783192404,57.309154159812316,4.193787675630185,49.194897532413215,73.17832093517535,graph_travel_time
1322187739|1322212776|0@all_day,1322187739|1322212776|0,all_day,all_day,1,2,259.0413938159336,19.67195480935262,129.5206969079668,9.83597740467631,47.405,75.94135639700453,graph_travel_time
1322187745|1322197378|0@all_day,1322187745|1322197378|0,all_day,all_day,1,2,85.17819544422471,6.61200066963861,42.589097722112356,3.306000334819305,46.3765082491997,77.62550773886957,graph_travel_time
1322187762|11842284872|0@all_day,1322187762|11842284872|0,all_day,all_day,1,41,776.1608626966146,58.9427086954501,18.930752748697916,1.4376270413524415,47.405,75.94135639700453,graph_travel_time
1322187762|1322205427|0@all_day,1322187762|1322205427|0,all_day,all_day,1,11,933.4751634891634,70.88937007828262,84.86137849901485,6.444488188934784,47.405,75.94135639700454,graph_travel_time
1322187798|1322212725|0@all_day,1322187798|1322212725|0,all_day,all_day,1,7,249.6095562471871,18.95568827106579,35.658508035312444,2.7079554672951125,47.405,75.94135639700454,graph_travel_time
1322187798|9627830059|0@all_day,1322187798|9627830059|0,all_day,all_day,1,11,244.55358053394747,17.896020402159458,22.232143684904315,1.62691094565086,49.194897532413215,73.17832093517535,graph_travel_time
1322188034|1322192555|0@all_day,1322188034|1322192555|0,all_day,all_day,1,1,54.569975144105115,4.236022027858652,54.569975144105115,4.236022027858652,46.3765082491997,77.62550773886957,graph_travel_time
1322188143|1322214386|0@all_day,1322188143|1322214386|0,all_day,all_day,1,3,122.56317130632651,8.968967084687236,40.85439043544217,2.9896556948957453,49.194897532413215,73.17832093517535,graph_travel_time
1322188143|3718864674|0@all_day,1322188143|3718864674|0,all_day,all_day,1,9,285.8167263627314,20.915588130413155,31.75741404030349,2.3239542367125727,49.194897532413215,73.17832093517535,graph_travel_time
1322188159|1322207469|0@all_day,1322188159|1322207469|0,all_day,all_day,1,1,9.315036493046396,1.0,9.315036493046396,1.0,47.405,107.35330996786674,graph_travel_time
1322189426|11362439992|0@all_day,1322189426|11362439992|0,all_day,all_day,1,2,211.58708135770448,16.424554621377315,105.79354067885224,8.212277310688657,46.3765082491997,77.62550773886957,graph_travel_time
1322189426|1322201156|0@all_day,1322189426|1322201156|0,all_day,all_day,1,7,1031.844342128493,80.09744096520411,147.40633458978473,11.442491566457731,46.3765082491997,77.62550773886957,graph_travel_time
1322190077|1322185761|0@all_day,1322190077|1322185761|0,all_day,all_day,1,14,630.4787016176396,48.94122933161251,45.03419297268854,3.4958020951151796,46.3765082491997,77.62550773886957,graph_travel_time
1322190077|1322197071|0@all_day,1322190077|1322197071|0,all_day,all_day,1,16,972.916587820676,70.04999432308868,60.80728673879225,4.378124645193043,50.0,72.00000000000001,graph_travel_time
1322190077|1322197407|0@all_day,1322190077|1322197407|0,all_day,all_day,1,11,3017.828953239837,217.28368463326828,274.348086658167,19.753062239388026,50.0,72.0,graph_travel_time
1322190825|1322206891|0@all_day,1322190825|1322206891|0,all_day,all_day,1,8,3168.2462266660386,245.9367219867089,396.03077833325483,30.742090248338613,46.3765082491997,77.62550773886957,graph_travel_time
1322190864|1322197323|0@all_day,1322190864|1322197323|0,all_day,all_day,1,1,108.77041674032665,7.83147000530352,108.77041674032665,7.83147000530352,50.0,72.0,graph_travel_time
1322190864|1322202683|0@all_day,1322190864|1322202683|0,all_day,all_day,1,1,566.050643093618,40.755646302740494,566.050643093618,40.755646302740494,50.0,72.0,graph_travel_time
1322190864|1322206087|0@all_day,1322190864|1322206087|0,all_day,all_day,1,1,246.8229653054205,19.159758003446655,246.8229653054205,19.159758003446655,46.3765082491997,77.62550773886957,graph_travel_time
1322190902|1322186888|0@all_day,1322190902|1322186888|0,all_day,all_day,1,3,106.29457407418026,8.251170282395126,35.43152469139342,2.7503900941317085,46.3765082491997,77.62550773886957,graph_travel_time
1322190902|1322197254|0@all_day,1322190902|1322197254|0,all_day,all_day,1,1,39.45313042959455,3.0625692814851226,39.45313042959455,3.0625692814851226,46.3765082491997,77.62550773886957,graph_travel_time
1322191993|9626646978|0@all_day,1322191993|9626646978|0,all_day,all_day,1,2,498.23431209629325,37.83658946412099,249.11715604814663,18.918294732060495,47.405,75.94135639700453,graph_travel_time
1322192062|1322204728|0@all_day,1322192062|1322204728|0,all_day,all_day,1,1,66.31670310657567,5.036180385690801,66.31670310657567,5.036180385690801,47.405,75.94135639700454,graph_travel_time
1322192062|1322211128|0@all_day,1322192062|1322211128|0,all_day,all_day,1,4,251.64014906264617,19.533694338472735,62.91003726566154,4.883423584618184,46.3765082491997,77.62550773886957,graph_travel_time
1322192066|1322183326|0@all_day,1322192066|1322183326|0,all_day,all_day,1,48,4446.230229537863,337.6527544844701,92.62979644870548,7.034432385093127,47.405,75.94135639700453,graph_travel_time
1322192066|1322202999|0@all_day,1322192066|1322202999|0,all_day,all_day,1,21,2745.776179085583,208.5179674023436,130.751246623123,9.929427019159219,47.405,75.94135639700454,graph_travel_time
1322192066|1322212785|0@all_day,1322192066|1322212785|0,all_day,all_day,1,3,439.6035129880198,34.12444589948578,146.53450432933994,11.374815299828594,46.3765082491997,77.62550773886957,graph_travel_time
1322192555|1322182506|0@all_day,1322192555|1322182506|0,all_day,all_day,1,4,172.61753966634032,13.399524161234128,43.15438491658508,3.349881040308532,46.3765082491997,77.62550773886957,graph_travel_time
1322192555|1322204050|0@all_day,1322192555|1322204050|0,all_day,all_day,1,5,216.86373048347326,16.83415718892498,43.372746096694655,3.366831437784996,46.3765082491997,77.62550773886957,graph_travel_time
1322192555|1328042995|0@all_day,1322192555|1328042995|0,all_day,all_day,1,3,183.71705879119747,14.261129968958453,61.23901959706582,4.753709989652818,46.3765082491997,77.62550773886957,graph_travel_time
1322193392|1322197111|0@all_day,1322193392|1322197111|0,all_day,all_day,1,4,201.69160563532785,15.656413294110171,50.42290140883196,3.914103323527543,46.3765082491997,77.62550773886957,graph_travel_time
1322193392|1322214838|0@all_day,1322193392|1322214838|0,all_day,all_day,1,1,36.17183166108334,2.8078567985365117,36.17183166108334,2.8078567985365117,46.3765082491997,77.62550773886957,graph_travel_time
1322193392|4827837026|0@all_day,1322193392|4827837026|0,all_day,all_day,1,1,121.88494472451956,9.461380719964883,121.88494472451956,9.461380719964883,46.3765082491997,77.62550773886957,graph_travel_time
1322193450|1322187711|0@all_day,1322193450|1322187711|0,all_day,all_day,1,8,195.02896865629205,14.271892459986393,24.378621082036506,1.7839865574982992,49.194897532413215,73.17832093517535,graph_travel_time
1322193450|1322212975|0@all_day,1322193450|1322212975|0,all_day,all_day,1,30,1086.0106506318798,82.47312187057835,36.20035502106266,2.749104062352612,47.405,75.94135639700453,graph_travel_time
1322195365|11362440073|0@all_day,1322195365|11362440073|0,all_day,all_day,1,5,73.13708673705983,5.554129569737693,14.627417347411965,1.1108259139475387,47.405,75.94135639700453,graph_travel_time
1322195365|1322205433|0@all_day,1322195365|1322205433|0,all_day,all_day,1,2,415.86185017759243,31.58111297625425,207.93092508879622,15.790556488127125,47.405,75.94135639700454,graph_travel_time
1322197071|1322183507|0@all_day,1322197071|1322183507|0,all_day,all_day,1,13,445.63002208004707,32.08536158976339,34.27923246769593,2.4681047376741065,50.0,72.0,graph_travel_time
1322197071|1322190077|0@all_day,1322197071|1322190077|0,all_day,all_day,1,8,486.458293910338,35.02499716154434,60.80728673879225,4.378124645193043,50.0,72.00000000000001,graph_travel_time
1322197071|1322205722|0@all_day,1322197071|1322205722|0,all_day,all_day,1,2,108.88514478423359,8.452264649096458,54.442572392116794,4.226132324548229,46.3765082491997,77.62550773886957,graph_travel_time
1322197090|1322214881|0@all_day,1322197090|1322214881|0,all_day,all_day,1,5,299.6360303580107,23.25939899339992,59.92720607160214,4.651879798679984,46.3765082491997,77.62550773886957,graph_travel_time
1322197090|4829481454|1@all_day,1322197090|4829481454|1,all_day,all_day,1,1,12.787589833347702,1.0,12.787589833347702,1.0,46.3765082491997,78.20081915609948,graph_travel_time
1322197111|12137034394|0@all_day,1322197111|12137034394|0,all_day,all_day,1,13,2215.1302414268603,162.09951172034724,170.39463395591233,12.46919320925748,49.194897532413215,73.17832093517535,graph_travel_time
1322197111|1322193392|0@all_day,1322197111|1322193392|0,all_day,all_day,1,2,100.84580281766392,7.828206647055086,50.42290140883196,3.914103323527543,46.3765082491997,77.62550773886957,graph_travel_time
1322197111|5307042666|0@all_day,1322197111|5307042666|0,all_day,all_day,1,39,1115.1834069281342,81.60724925376924,28.59444633149062,2.092493570609468,49.194897532413215,73.17832093517535,graph_travel_time
1322197203|1322193450|0@all_day,1322197203|1322193450|0,all_day,all_day,1,38,262.7195485126013,38.0,6.913672329278982,1.0,49.194897532413215,144.64093066214042,graph_travel_time
1322197254|1322183780|0@all_day,1322197254|1322183780|0,all_day,all_day,1,2,148.20086729746356,11.504167571306441,74.10043364873178,5.7520837856532205,46.3765082491997,77.62550773886957,graph_travel_time
1322197257|1244298502|0@all_day,1322197257|1244298502|0,all_day,all_day,1,3,996.2102222249089,75.6535555323209,332.0700740749696,25.217851844106963,47.405,75.94135639700453,graph_travel_time
1322197257|705536263|0@all_day,1322197257|705536263|0,all_day,all_day,1,2,156.61482844966127,11.893542504351451,78.30741422483064,5.946771252175726,47.405,75.94135639700454,graph_travel_time
1322197263|1322190825|0@all_day,1322197263|1322190825|0,all_day,all_day,1,8,119.25277188664023,9.257056966968038,14.906596485830029,1.1571321208710048,46.3765082491997,77.62550773886957,graph_travel_time
1322197323|1322185819|0@all_day,1322197323|1322185819|0,all_day,all_day,1,1,25.61532197364852,1.8443031821026934,25.61532197364852,1.8443031821026934,50.0,72.0,graph_travel_time
1322197323|1322190864|0@all_day,1322197323|1322190864|0,all_day,all_day,1,1,108.77041674032667,7.831470005303521,108.77041674032667,7.831470005303521,50.0,72.0,graph_travel_time
1322197344|1322211941|0@all_day,1322197344|1322211941|0,all_day,all_day,1,1,188.47426142444007,14.312991058495607,188.47426142444007,14.312991058495607,47.405,75.94135639700454,graph_travel_time
1322197357|1322203526|0@all_day,1322197357|1322203526|0,all_day,all_day,1,29,3253.7733686763117,247.09596302572984,112.19908167849351,8.520550449163098,47.405,75.94135639700454,graph_travel_time
1322197357|1322205433|0@all_day,1322197357|1322205433|0,all_day,all_day,1,4,138.70033752070196,10.533091764044448,34.67508438017549,2.633272941011112,47.405,75.94135639700454,graph_travel_time
1322197357|13231680635|0@all_day,1322197357|13231680635|0,all_day,all_day,1,2,47.61992109697316,4.285792898727585,23.80996054848658,2.1428964493637923,40.0,90.0,graph_travel_time
1322197357|13231680636|0@all_day,1322197357|13231680636|0,all_day,all_day,1,5,119.53137092083628,9.07737443972177,23.906274184167255,1.8154748879443543,47.405,75.94135639700453,graph_travel_time
1322197386|11394389845|0@all_day,1322197386|11394389845|0,all_day,all_day,1,8,245.1169026638152,18.614510064122662,30.6396128329769,2.3268137580153327,47.405,75.94135639700454,graph_travel_time
1322197386|2642167566|0@all_day,1322197386|2642167566|0,all_day,all_day,1,7,1526.8786587758154,137.41907928982337,218.12552268225934,19.63129704140334,40.0,89.99999999999999,graph_travel_time
1322197407|11842277464|0@all_day,1322197407|11842277464|0,all_day,all_day,1,10,134.0737431443854,10.0,13.40737431443854,1.0,50.0,74.58581945631887,graph_travel_time
1322197407|1322190077|0@all_day,1322197407|1322190077|0,all_day,all_day,1,34,9327.834946377676,671.6041161391928,274.34808665816695,19.753062239388022,50.0,72.0,graph_travel_time
1322199049|1322209171|0@all_day,1322199049|1322209171|0,all_day,all_day,1,4,664.1071474040231,51.55165451024959,166.02678685100577,12.887913627562398,46.3765082491997,77.62550773886957,graph_travel_time
1322199049|1322210305|0@all_day,1322199049|1322210305|0,all_day,all_day,1,6,334.8785192955094,25.99511509115475,55.81308654925157,4.3325191818591255,46.3765082491997,77.62550773886957,graph_travel_time
1322199650|1322188159|0@all_day,1322199650|1322188159|0,all_day,all_day,1,1,289.92481297803624,22.017283550699936,289.92481297803624,22.017283550699936,47.405,75.94135639700454,graph_travel_time
1322201156|1322209171|0@all_day,1322201156|1322209171|0,all_day,all_day,1,7,143.10235792620898,11.10839319265142,20.443193989458425,1.586913313235917,46.3765082491997,77.62550773886957,graph_travel_time
1322202683|1322190864|0@all_day,1322202683|1322190864|0,all_day,all_day,1,1,566.050643093618,40.755646302740494,566.050643093618,40.755646302740494,50.0,72.0,graph_travel_time
1322202683|1322214895|0@all_day,1322202683|1322214895|0,all_day,all_day,1,1,90.70474672042978,6.888241497596186,90.70474672042978,6.888241497596186,47.405,75.94135639700453,graph_travel_time
1322202705|1322186975|0@all_day,1322202705|1322186975|0,all_day,all_day,1,39,175.0586854494892,39.0,4.488684242294594,1.0,49.194897532413215,222.78243378705662,graph_travel_time
1322202999|1322183448|0@all_day,1322202999|1322183448|0,all_day,all_day,1,4,585.1776701036334,45.42471375924326,146.29441752590836,11.356178439810815,46.3765082491997,77.62550773886957,graph_travel_time
1322202999|1322192066|0@all_day,1322202999|1322192066|0,all_day,all_day,1,71,9283.338510241734,704.9893183603047,130.75124662312302,9.92942701915922,47.405,75.94135639700454,graph_travel_time
1322202999|1322208518|0@all_day,1322202999|1322208518|0,all_day,all_day,1,14,1272.9306254596443,96.66807829669274,90.9236161042603,6.904862735478053,47.405,75.94135639700454,graph_travel_time
1322203490|1322206178|0@all_day,1322203490|1322206178|0,all_day,all_day,1,1,48.5053352079948,3.683560948186505,48.5053352079948,3.683560948186505,47.405,75.94135639700453,graph_travel_time
1322203490|1322212743|0@all_day,1322203490|1322212743|0,all_day,all_day,1,5,1105.8721459694927,83.98143076658947,221.17442919389853,16.796286153317894,47.405,75.94135639700454,graph_travel_time
1322203518|1322182348|0@all_day,1322203518|1322182348|0,all_day,all_day,1,1,206.36213684905135,16.0189656509857,206.36213684905135,16.0189656509857,46.3765082491997,77.62550773886957,graph_travel_time
1322203518|1322205370|0@all_day,1322203518|1322205370|0,all_day,all_day,1,3,702.7627782672222,53.36875860694018,234.2542594224074,17.789586202313394,47.405,75.94135639700453,graph_travel_time
1322203518|1322654181|0@all_day,1322203518|1322654181|0,all_day,all_day,1,10,469.58257485525473,35.66073767490596,46.95825748552547,3.566073767490596,47.405,75.94135639700454,graph_travel_time
1322203526|1322183684|0@all_day,1322203526|1322183684|0,all_day,all_day,1,29,1653.7745810551041,125.58988486021254,57.02670969155532,4.330685684834915,47.405,75.94135639700454,graph_travel_time
1322203526|1322197357|0@all_day,1322203526|1322197357|0,all_day,all_day,1,8,897.5926534279481,68.16440359330478,112.19908167849351,8.520550449163098,47.405,75.94135639700454,graph_travel_time
1322203526|1322210032|0@all_day,1322203526|1322210032|0,all_day,all_day,1,1,173.46284786571806,13.465141639406653,173.46284786571806,13.465141639406653,46.3765082491997,77.62550773886957,graph_travel_time
1322203556|12974822137|0@all_day,1322203556|12974822137|0,all_day,all_day,1,5,675.9098803177108,51.32951311346395,135.18197606354215,10.26590262269279,47.405,75.94135639700453,graph_travel_time
1322203556|1322206121|0@all_day,1322203556|1322206121|0,all_day,all_day,1,1,134.97295863270995,10.250029555484776,134.97295863270995,10.250029555484776,47.405,75.94135639700454,graph_travel_time
1322204050|1322182506|0@all_day,1322204050|1322182506|0,all_day,all_day,1,4,107.72138754812195,8.180508283371775,26.93034688703049,2.045127070842944,47.405,75.94135639700454,graph_travel_time
1322204050|1322192555|0@all_day,1322204050|1322192555|0,all_day,all_day,1,2,86.74549219338931,6.733662875569992,43.372746096694655,3.366831437784996,46.3765082491997,77.62550773886957,graph_travel_time
1322204050|1328157160|0@all_day,1322204050|1328157160|0,all_day,all_day,1,7,2096.161401300365,159.18534004179546,299.451628757195,22.740762863113638,47.405,75.94135639700454,graph_travel_time
1322204062|12974822137|0@all_day,1322204062|12974822137|0,all_day,all_day,1,1,226.41798900661027,17.57581135785191,226.41798900661027,17.57581135785191,46.3765082491997,77.62550773886957,graph_travel_time
1322204062|1322183246|0@all_day,1322204062|1322183246|0,all_day,all_day,1,4,69.94238988005128,5.311519957139217,17.48559747001282,1.3278799892848043,47.405,75.94135639700454,graph_travel_time
1322204728|1322192062|0@all_day,1322204728|1322192062|0,all_day,all_day,1,4,265.2668124263027,20.144721542763204,66.31670310657567,5.036180385690801,47.405,75.94135639700454,graph_travel_time
1322204728|1322197254|0@all_day,1322204728|1322197254|0,all_day,all_day,1,2,63.27550789499937,4.911793427784176,31.637753947499686,2.455896713892088,46.3765082491997,77.62550773886957,graph_travel_time
1322204728|1322212725|0@all_day,1322204728|1322212725|0,all_day,all_day,1,1,102.14727983273212,7.757202982762064,102.14727983273212,7.757202982762064,47.405,75.94135639700454,graph_travel_time
1322205317|1698664374|0@all_day,1322205317|1698664374|0,all_day,all_day,1,1,5.471843901927424,1.0,5.471843901927424,1.0,47.405,182.7537513721391,graph_travel_time
1322205370|1322203518|0@all_day,1322205370|1322203518|0,all_day,all_day,1,10,2342.542594224074,177.895862023134,234.25425942240742,17.789586202313398,47.405,75.94135639700453,graph_travel_time
1322205370|1322213112|0@all_day,1322205370|1322213112|0,all_day,all_day,1,1,133.11184368783762,10.332874452325436,133.11184368783762,10.332874452325436,46.3765082491997,77.62550773886957,graph_travel_time
1322205370|1322608570|0@all_day,1322205370|1322608570|0,all_day,all_day,1,3,112.60587945876875,8.551443224376488,37.53529315292292,2.850481074792163,47.405,75.94135639700453,graph_travel_time
1322205427|1322187762|0@all_day,1322205427|1322187762|0,all_day,all_day,1,43,3649.0392754576383,277.1129921241957,84.86137849901485,6.444488188934784,47.405,75.94135639700454,graph_travel_time
1322205427|1322213970|0@all_day,1322205427|1322213970|0,all_day,all_day,1,11,180.8882205550989,13.736896825194725,16.444383686827173,1.2488088022904296,47.405,75.94135639700453,graph_travel_time
1322205433|1322195365|0@all_day,1322205433|1322195365|0,all_day,all_day,1,5,1039.654625443981,78.95278244063563,207.93092508879622,15.790556488127125,47.405,75.94135639700454,graph_travel_time
1322205433|1322197357|0@all_day,1322205433|1322197357|0,all_day,all_day,1,2,69.35016876035097,5.266545882022223,34.675084380175484,2.6332729410111115,47.405,75.94135639700454,graph_travel_time
1322205722|1322197071|0@all_day,1322205722|1322197071|0,all_day,all_day,1,2,108.88514478423359,8.452264649096458,54.442572392116794,4.226132324548229,46.3765082491997,77.62550773886957,graph_travel_time
1322205736|1322187798|0@all_day,1322205736|1322187798|0,all_day,all_day,1,18,277.2011169129891,20.285112297047778,15.400062050721617,1.126950683169321,49.194897532413215,73.17832093517534,graph_travel_time
1322206087|1322190864|0@all_day,1322206087|1322190864|0,all_day,all_day,1,1,246.8229653054205,19.159758003446655,246.8229653054205,19.159758003446655,46.3765082491997,77.62550773886957,graph_travel_time
1322206121|1322182466|0@all_day,1322206121|1322182466|0,all_day,all_day,1,1,59.980633569615804,4.555010670828328,59.980633569615804,4.555010670828328,47.405,75.94135639700454,graph_travel_time
1322206121|1322203556|0@all_day,1322206121|1322203556|0,all_day,all_day,1,5,674.8647931635497,51.25014777742388,134.97295863270995,10.250029555484776,47.405,75.94135639700454,graph_travel_time
1322206170|705535106|0@all_day,1322206170|705535106|0,all_day,all_day,1,2,560.8977415773875,42.59533529540333,280.44887078869374,21.297667647701665,47.405,75.94135639700454,graph_travel_time
1322206178|1322183246|0@all_day,1322206178|1322183246|0,all_day,all_day,1,1,132.48675063499905,10.061223547853531,132.48675063499905,10.061223547853531,47.405,75.94135639700454,graph_travel_time
1322206178|1322203490|0@all_day,1322206178|1322203490|0,all_day,all_day,1,4,194.0213408319792,14.73424379274602,48.5053352079948,3.683560948186505,47.405,75.94135639700453,graph_travel_time
1322206275|11362439993|0@all_day,1322206275|11362439993|0,all_day,all_day,1,1,49.09059344528822,5.25440065758965,49.09059344528822,5.25440065758965,33.63392857142857,107.03477568356783,graph_travel_time
1322206275|1322189426|0@all_day,1322206275|1322189426|0,all_day,all_day,1,8,1100.5624443648026,85.4317185421492,137.57030554560032,10.67896481776865,46.3765082491997,77.62550773886957,graph_travel_time
1322206891|11162099631|0@all_day,1322206891|11162099631|0,all_day,all_day,1,6,81.25527046580063,6.307481626366948,13.54254507763344,1.0512469377278246,46.3765082491997,77.62550773886957,graph_travel_time
1322206891|1322190825|0@all_day,1322206891|1322190825|0,all_day,all_day,1,1,396.03077833325483,30.742090248338613,396.03077833325483,30.742090248338613,46.3765082491997,77.62550773886957,graph_travel_time
1322206949|689408315|0@all_day,1322206949|689408315|0,all_day,all_day,1,1,60.46850793920835,4.592060512206519,60.46850793920835,4.592060512206519,47.405,75.94135639700453,graph_travel_time
1322206963|1322185761|0@all_day,1322206963|1322185761|0,all_day,all_day,1,3,252.60845397816593,19.608859499185996,84.20281799272198,6.536286499728666,46.3765082491997,77.62550773886957,graph_travel_time
1322207019|11362440169|0@all_day,1322207019|11362440169|0,all_day,all_day,1,13,2158.9372974534062,157.9874064319655,166.07209980410818,12.152877417843499,49.194897532413215,73.17832093517535,graph_travel_time
1322207019|1322202705|0@all_day,1322207019|1322202705|0,all_day,all_day,1,38,1071.8467712050228,78.43594701657261,28.206493979079546,2.064103868857174,49.194897532413215,73.17832093517535,graph_travel_time
1322207469|1322205317|0@all_day,1322207469|1322205317|0,all_day,all_day,1,1,83.54434551363778,6.344470917605653,83.54434551363778,6.344470917605653,47.405,75.94135639700453,graph_travel_time
1322208012|5104880134|0@all_day,1322208012|5104880134|0,all_day,all_day,1,1,6.650074338571403,1.0,6.650074338571403,1.0,46.3765082491997,150.37425885600314,graph_travel_time
1322208518|1322202999|0@all_day,1322208518|1322202999|0,all_day,all_day,1,71,6455.576743402482,490.2452542189418,90.9236161042603,6.904862735478053,47.405,75.94135639700454,graph_travel_time
1322208518|4825515567|0@all_day,1322208518|4825515567|0,all_day,all_day,1,6,123.36296260844583,13.204127030455366,20.560493768074306,2.2006878384092277,33.63392857142857,107.03477568356784,graph_travel_time
1322208518|4825515609|0@all_day,1322208518|4825515609|0,all_day,all_day,1,15,704.0404896904097,53.465789745501,46.936032646027314,3.5643859830334,47.405,75.94135639700453,graph_travel_time
1322208518|4829593637|0@all_day,1322208518|4829593637|0,all_day,all_day,1,8,374.4248689901323,29.064920565418742,46.80310862376654,3.6331150706773427,46.3765082491997,77.62550773886957,graph_travel_time
1322209171|1322199049|0@all_day,1322209171|1322199049|0,all_day,all_day,1,6,315.5088457879491,24.49153435039425,52.58480763132485,4.081922391732375,46.3765082491997,77.62550773886957,graph_travel_time
1322209171|1322201156|0@all_day,1322209171|1322201156|0,all_day,all_day,1,1,20.443193989458425,1.586913313235917,20.443193989458425,1.586913313235917,46.3765082491997,77.62550773886957,graph_travel_time
1322210032|1322203526|0@all_day,1322210032|1322203526|0,all_day,all_day,1,2,346.9256957314361,26.930283278813306,173.46284786571806,13.465141639406653,46.3765082491997,77.62550773886957,graph_travel_time
1322210149|1322183387|0@all_day,1322210149|1322183387|0,all_day,all_day,1,1,137.4723230621915,10.671358877744524,137.4723230621915,10.671358877744524,46.3765082491997,77.62550773886959,graph_travel_time
1322210299|1256493442|0@all_day,1322210299|1256493442|0,all_day,all_day,1,1,22.067214964888635,1.6758142363379198,22.067214964888635,1.6758142363379198,47.405,75.94135639700454,graph_travel_time
1322210299|1322185819|0@all_day,1322210299|1322185819|0,all_day,all_day,1,1,26.23777981334469,1.8891201465608178,26.23777981334469,1.8891201465608178,50.0,72.00000000000001,graph_travel_time
1322210305|11362440043|0@all_day,1322210305|11362440043|0,all_day,all_day,1,6,594.461572783694,46.145381418581216,99.07692879728233,7.69089690309687,46.3765082491997,77.62550773886957,graph_travel_time
