od_id,route_id,trip_count,avg_time_sec,avg_distance_m,avg_speed_kph,avg_circuity,sample_start_node,sample_end_node,sample_route_node_seq,sample_edge_seq,share,od_trip_count,stable_share_norm,route_rank,kept_trip_total,kept_route_count
2486710547__137831894,cec9e84a396f,65,573.692307692,3460.74873985,21.7166855759,1.20742069267,2486710547,137831894,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;1106006327;747467619;25620516;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|1106006327|0;1106006327|747467619|0;747467619|25620516|0;25620516|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.464285714286,140,0.537190082645,1,121,13
2486710547__137831894,4bf6d60496bf,19,570.789473842,3820.70737131,24.0974074804,1.33300666634,2486710547,137831894,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;1106006327;25620759;12241567151;286969224;25620743;25620737;10044812524;1386051854;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|1106006327|0;1106006327|25620759|0;25620759|12241567151|0;12241567151|286969224|0;286969224|25620743|0;25620743|25620737|0;25620737|10044812524|0;10044812524|1386051854|0;1386051854|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.135714285714,140,0.157024793388,2,121,13
2486710547__137831894,8844f1f4b78f,6,525,3813.74374247,26.1513856627,1.33057712575,2486710547,137831894,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;1106006327;25620759;12241567151;286969224;25620743;25620737;1386051849;2246086926;1386051845;1386051854;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|1106006327|0;1106006327|25620759|0;25620759|12241567151|0;12241567151|286969224|0;286969224|25620743|0;25620743|25620737|0;25620737|1386051849|0;1386051849|2246086926|0;2246086926|1386051845|0;1386051845|1386051854|0;1386051854|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0428571428571,140,0.0495867768595,3,121,13
2486710547__137831894,cd0b9e7f66e2,6,490.000000667,3684.16231369,27.0673149209,1.28536745863,2486710547,137831894,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;126617430;9119071651;10926636886;5291598308;129548929;473873465;129548927;1209790928;25632375;7056419949;452682304;452682289;452682297;452682270;452682249;25632376;1676280585;2893310955;12241567151;286969224;25620743;25620737;10044812524;1386051854;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|126617430|0;126617430|9119071651|0;9119071651|10926636886|0;10926636886|5291598308|0;5291598308|129548929|0;129548929|473873465|0;473873465|129548927|0;129548927|1209790928|0;1209790928|25632375|0;25632375|7056419949|0;7056419949|452682304|0;452682304|452682289|0;452682289|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0;25620743|25620737|0;25620737|10044812524|0;10044812524|1386051854|0;1386051854|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0428571428571,140,0.0495867768595,4,121,13
2486710547__137831894,54ddc8d65ee7,5,542.9999996,3677.19868486,24.3792178181,1.28293791804,2486710547,137831894,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;126617430;9119071651;10926636886;5291598308;129548929;473873465;129548927;1209790928;25632375;7056419949;452682304;452682289;452682297;452682270;452682249;25632376;1676280585;2893310955;12241567151;286969224;25620743;25620737;1386051849;2246086926;1386051845;1386051854;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|126617430|0;126617430|9119071651|0;9119071651|10926636886|0;10926636886|5291598308|0;5291598308|129548929|0;129548929|473873465|0;473873465|129548927|0;129548927|1209790928|0;1209790928|25632375|0;25632375|7056419949|0;7056419949|452682304|0;452682304|452682289|0;452682289|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0;25620743|25620737|0;25620737|1386051849|0;1386051849|2246086926|0;2246086926|1386051845|0;1386051845|1386051854|0;1386051854|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0357142857143,140,0.0413223140496,5,121,13
2486710547__137831894,203ab35cc6b7,4,607.49999925,3747.90827286,22.2098268295,1.30760778752,2486710547,137831894,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;25632376;1676280585;2893310955;12241567151;286969224;25620743;25620737;10044812524;1386051854;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0;25620743|25620737|0;25620737|10044812524|0;10044812524|1386051854|0;1386051854|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0285714285714,140,0.0330578512397,6,121,13
2486710547__137831894,139775f55fc4,3,495,3509.95380479,25.5269367621,1.2245878487,2486710547,137831894,2486710547;343646697;343646688;425725650;343646689;435468987;316511863;2225284288;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;1106006327;747467619;25620516;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|343646697|0;343646697|343646688|0;343646688|425725650|0;425725650|343646689|0;343646689|435468987|0;435468987|316511863|0;316511863|2225284288|0;2225284288|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|1106006327|0;1106006327|747467619|0;747467619|25620516|0;25620516|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0214285714286,140,0.0247933884298,7,121,13
2486710547__137831894,bcbf076ed5e6,3,599.999999667,3652.70872125,21.9162523396,1.27439361417,2486710547,137831894,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;1106006327;747467619;25620516;1386051842;1684844453;1684844412;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|1106006327|0;1106006327|747467619|0;747467619|25620516|0;25620516|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0214285714286,140,0.0247933884298,8,121,13
2486710547__137831894,013744d1116a,2,532.5,3564.54653068,24.0983427426,1.24363470586,2486710547,137831894,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;126617430;9119071651;10926636886;5291598308;129548929;473873465;129548927;1209790928;25632375;7056419949;452682304;452682289;452682297;452682270;452682249;25632376;1676280585;2893310955;1106006327;747467619;25620516;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|126617430|0;126617430|9119071651|0;9119071651|10926636886|0;10926636886|5291598308|0;5291598308|129548929|0;129548929|473873465|0;473873465|129548927|0;129548927|1209790928|0;1209790928|25632375|0;25632375|7056419949|0;7056419949|452682304|0;452682304|452682289|0;452682289|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|1106006327|0;1106006327|747467619|0;747467619|25620516|0;25620516|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0142857142857,140,0.0165289256198,9,121,13
2486710547__137831894,5021b26c11b1,2,735.000001,3711.69650057,18.1797379372,1.29497386161,2486710547,137831894,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;1106006327;747467619;25620516;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|1106006327|0;1106006327|747467619|0;747467619|25620516|0;25620516|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0142857142857,140,0.0165289256198,10,121,13
2486710547__137831894,6e18e3d62a70,2,577.5,3408.92353457,21.2504324233,1.18933939583,2486710547,137831894,2486710547;343646697;343646688;425725650;2873770138;6034367201;8091578303;8091601035;8091601034;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;9119066032;122452427;126617428;137993249;9865058548;1216789894;1216789883;473879871;128560274;5291538825;128560275;1422610110;474677934;1788787115;1788787039;4685392607;25632285;25632293;25620653;25620570;1106006327;747467619;25620516;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|343646697|0;343646697|343646688|0;343646688|425725650|0;425725650|2873770138|0;2873770138|6034367201|0;6034367201|8091578303|0;8091578303|8091601035|0;8091601035|8091601034|0;8091601034|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|9119066032|0;9119066032|122452427|0;122452427|126617428|0;126617428|137993249|0;137993249|9865058548|0;9865058548|1216789894|0;1216789894|1216789883|0;1216789883|473879871|0;473879871|128560274|0;128560274|5291538825|0;5291538825|128560275|0;128560275|1422610110|0;1422610110|474677934|0;474677934|1788787115|0;1788787115|1788787039|0;1788787039|4685392607|0;4685392607|25632285|0;25632285|25632293|0;25632293|25620653|0;25620653|25620570|0;25620570|1106006327|0;1106006327|747467619|0;747467619|25620516|0;25620516|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0142857142857,140,0.0165289256198,11,121,13
2486710547__137831894,d9f33e256efb,2,615.0000005,3648.07619238,21.3545923283,1.27277737109,2486710547,137831894,2486710547;343646697;343646688;425725650;343646689;435468987;435469018;435469023;435469019;435477342;1165603979;4526689718;9119066034;129548933;12099451680;2585545679;12297634656;12297634663;122452425;126617430;9119071651;10926636886;5291598308;129548929;473873465;129548927;1209790928;25632375;7056419949;452682304;452682289;452682297;452682270;452682249;25632376;1676280585;2893310955;12241567151;286969224;25620743;25620737;10044812524;1386051854;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|343646697|0;343646697|343646688|0;343646688|425725650|0;425725650|343646689|0;343646689|435468987|0;435468987|435469018|0;435469018|435469023|0;435469023|435469019|0;435469019|435477342|0;435477342|1165603979|0;1165603979|4526689718|0;4526689718|9119066034|0;9119066034|129548933|0;129548933|12099451680|0;12099451680|2585545679|0;2585545679|12297634656|0;12297634656|12297634663|0;12297634663|122452425|0;122452425|126617430|0;126617430|9119071651|0;9119071651|10926636886|0;10926636886|5291598308|0;5291598308|129548929|0;129548929|473873465|0;473873465|129548927|0;129548927|1209790928|0;1209790928|25632375|0;25632375|7056419949|0;7056419949|452682304|0;452682304|452682289|0;452682289|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|12241567151|0;12241567151|286969224|0;286969224|25620743|0;25620743|25620737|0;25620737|10044812524|0;10044812524|1386051854|0;1386051854|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0142857142857,140,0.0165289256198,12,121,13
2486710547__137831894,fdd54eb74485,2,390.000001,3651.24095829,33.7037626055,1.27388152633,2486710547,137831894,2486710547;2486710615;128566335;128560437;128560439;4457834696;1216466457;425725652;474797429;474794842;128560446;474793789;8091600964;128560448;2958410861;12048044187;2585545679;12297634656;12297634663;122452425;126617430;9119071651;10926636886;5291598308;129548929;473873465;129548927;1209790928;25632375;7056419949;452682304;452682289;452682297;452682270;452682249;25632376;1676280585;2893310955;1106006327;747467619;25620516;1386051842;1684844453;1684844412;2247371499;1684844430;2247371502;137831894,2486710547|2486710615|0;2486710615|128566335|0;128566335|128560437|0;128560437|128560439|0;128560439|4457834696|0;4457834696|1216466457|0;1216466457|425725652|0;425725652|474797429|0;474797429|474794842|0;474794842|128560446|0;128560446|474793789|0;474793789|8091600964|0;8091600964|128560448|0;128560448|2958410861|0;2958410861|12048044187|0;12048044187|2585545679|0;2585545679|12297634656|0;12297634656|12297634663|0;12297634663|122452425|0;122452425|126617430|0;126617430|9119071651|0;9119071651|10926636886|0;10926636886|5291598308|0;5291598308|129548929|0;129548929|473873465|0;473873465|129548927|0;129548927|1209790928|0;1209790928|25632375|0;25632375|7056419949|0;7056419949|452682304|0;452682304|452682289|0;452682289|452682297|0;452682297|452682270|0;452682270|452682249|0;452682249|25632376|0;25632376|1676280585|0;1676280585|2893310955|0;2893310955|1106006327|0;1106006327|747467619|0;747467619|25620516|0;25620516|1386051842|0;1386051842|1684844453|0;1684844453|1684844412|0;1684844412|2247371499|0;2247371499|1684844430|0;1684844430|2247371502|0;2247371502|137831894|0,0.0142857142857,140,0.0165289256198,13,121,13
2486710547__2334439514,f7bbb6bd8737,84,507.142857429,5419.76832961,38.472721642,1.47131109038,2486710547,2334439514,2486710547;2486710615;11105950327;11105950339;128560429;128617100;11371510479;11371491777;128617101;128616477;11371513838;128573633;3092784194;1110673464;1105984390;26015929;26016417;25503951;1243857957;112589349;4722746602;112263308;4656694945;4656694942;111649545;5476877921;111636738;10828125192;1353862705;4606349508;11028544799;1398246221;1837851213;3237136830;6094501302;492795541;1837851208;4604359585;6094493381;2334439514,2486710547|2486710615|0;2486710615|11105950327|0;11105950327|11105950339|0;11105950339|128560429|0;128560429|128617100|0;128617100|11371510479|0;11371510479|11371491777|0;11371491777|128617101|0;128617101|128616477|0;128616477|11371513838|0;11371513838|128573633|0;128573633|3092784194|0;3092784194|1110673464|0;1110673464|1105984390|0;1105984390|26015929|0;26015929|26016417|0;26016417|25503951|0;25503951|1243857957|0;1243857957|112589349|0;112589349|4722746602|0;4722746602|112263308|0;112263308|4656694945|0;4656694945|4656694942|1;4656694942|111649545|0;111649545|5476877921|0;5476877921|111636738|0;111636738|10828125192|0;10828125192|1353862705|0;1353862705|4606349508|0;4606349508|11028544799|0;11028544799|1398246221|0;1398246221|1837851213|0;1837851213|3237136830|0;3237136830|6094501302|0;6094501302|492795541|0;492795541|1837851208|0;1837851208|4604359585|0;4604359585|6094493381|0;6094493381|2334439514|0,0.823529411765,102,0.884210526316,1,95,4
2486710547__2334439514,12f88f77fcf3,5,695.9999988,5735.94471445,29.6686796086,1.55714387755,2486710547,2334439514,2486710547;2486710615;11105950327;11105950339;128560429;128617100;11371510479;11371491777;128617101;128616477;11371513838;128573633;3092784194;1110673464;25504183;2486710630;2489677550;112628000;112629313;2486315150;291991193;1561621066;2583954419;3241140499;2292597582;13164581654;1561604006;1561604053;10701585840;3139458268;3139458022;1561604104;6241914180;1561604110;885948003;5486537273;5474314828;112628017;112628020;112628025;112628026;296060854;112628027;1837851206;7115350897;7115350900;492795582;1837851182;3897692305;111641067;5476877544;9864964885;10828125196;5585519385;13326746628;3237136821;4606349508;11028544799;1398246221;1837851213;3237136830;6094501302;492795541;1837851208;4604359585;6094493381;2334439514,2486710547|2486710615|0;2486710615|11105950327|0;11105950327|11105950339|0;11105950339|128560429|0;128560429|128617100|0;128617100|11371510479|0;11371510479|11371491777|0;11371491777|128617101|0;128617101|128616477|0;128616477|11371513838|0;11371513838|128573633|0;128573633|3092784194|0;3092784194|1110673464|0;1110673464|25504183|0;25504183|2486710630|0;2486710630|2489677550|0;2489677550|112628000|0;112628000|112629313|0;112629313|2486315150|0;2486315150|291991193|0;291991193|1561621066|0;1561621066|2583954419|0;2583954419|3241140499|0;3241140499|2292597582|0;2292597582|13164581654|0;13164581654|1561604006|0;1561604006|1561604053|0;1561604053|10701585840|0;10701585840|3139458268|0;3139458268|3139458022|0;3139458022|1561604104|0;1561604104|6241914180|0;6241914180|1561604110|0;1561604110|885948003|0;885948003|5486537273|0;5486537273|5474314828|0;5474314828|112628017|0;112628017|112628020|0;112628020|112628025|0;112628025|112628026|0;112628026|296060854|0;296060854|112628027|0;112628027|1837851206|0;1837851206|7115350897|0;7115350897|7115350900|0;7115350900|492795582|0;492795582|1837851182|0;1837851182|3897692305|0;3897692305|111641067|0;111641067|5476877544|0;5476877544|9864964885|0;9864964885|10828125196|0;10828125196|5585519385|0;5585519385|13326746628|0;13326746628|3237136821|0;3237136821|4606349508|0;4606349508|11028544799|0;11028544799|1398246221|0;1398246221|1837851213|0;1837851213|3237136830|0;3237136830|6094501302|0;6094501302|492795541|0;492795541|1837851208|0;1837851208|4604359585|0;4604359585|6094493381|0;6094493381|2334439514|0,0.0490196078431,102,0.0526315789474,2,95,4
2486710547__2334439514,cbeddc5fa8ea,4,689.999998,5610.18444591,29.2705276287,1.52300358472,2486710547,2334439514,2486710547;343646697;2486710547;2486710615;11105950327;11105950339;128560429;128617100;11371510479;11371491777;128617101;128616477;11371513838;128573633;3092784194;1110673464;1105984390;26015929;26016417;25503951;1243857957;112589349;4722746602;112263308;4656694945;4656694942;111649545;5476877921;111636738;10828125192;1353862705;4606349508;11028544799;1398246221;1837851213;3237136830;6094501302;492795541;1837851208;4604359585;6094493381;2334439514,2486710547|343646697|0;343646697|2486710547|0;2486710547|2486710615|0;2486710615|11105950327|0;11105950327|11105950339|0;11105950339|128560429|0;128560429|128617100|0;128617100|11371510479|0;11371510479|11371491777|0;11371491777|128617101|0;128617101|128616477|0;128616477|11371513838|0;11371513838|128573633|0;128573633|3092784194|0;3092784194|1110673464|0;1110673464|1105984390|0;1105984390|26015929|0;26015929|26016417|0;26016417|25503951|0;25503951|1243857957|0;1243857957|112589349|0;112589349|4722746602|0;4722746602|112263308|0;112263308|4656694945|0;4656694945|4656694942|1;4656694942|111649545|0;111649545|5476877921|0;5476877921|111636738|0;111636738|10828125192|0;10828125192|1353862705|0;1353862705|4606349508|0;4606349508|11028544799|0;11028544799|1398246221|0;1398246221|1837851213|0;1837851213|3237136830|0;3237136830|6094501302|0;6094501302|492795541|0;492795541|1837851208|0;1837851208|4604359585|0;4604359585|6094493381|0;6094493381|2334439514|0,0.0392156862745,102,0.0421052631579,3,95,4
